agg_trade_id,timestamp_utc,timestamp_ms,symbol,price,quantity,side,is_buyer_maker
3246065639,2026-04-11T09:17:25.791000,1775899045791,BTCUSDT,72737.0,0.003,BUY,False
3246065640,2026-04-11T09:17:25.791000,1775899045791,BTCUSDT,72737.4,0.001,BUY,False
3246065641,2026-04-11T09:17:25.791000,1775899045791,BTCUSDT,72737.5,0.003,BUY,False
3246065642,2026-04-11T09:17:25.791000,1775899045791,BTCUSDT,72737.6,0.001,BUY,False
3246065643,2026-04-11T09:17:25.793000,1775899045793,BTCUSDT,72737.0,0.034,BUY,False
3246065644,2026-04-11T09:17:25.806000,1775899045806,BTCUSDT,72736.6,0.002,BUY,False
3246065645,2026-04-11T09:17:25.806000,1775899045806,BTCUSDT,72737.0,0.002,BUY,False
3246065646,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72737.7,0.04,BUY,False
3246065647,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72738.0,0.004,BUY,False
3246065648,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72738.2,0.004,BUY,False
3246065649,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72738.4,0.001,BUY,False
3246065650,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72738.6,0.004,BUY,False
3246065651,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72738.8,0.012,BUY,False
3246065652,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72738.9,0.001,BUY,False
3246065653,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72739.2,0.001,BUY,False
3246065654,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72739.3,0.002,BUY,False
3246065655,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72739.4,0.003,BUY,False
3246065656,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72739.6,0.003,BUY,False
3246065657,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72739.7,0.001,BUY,False
3246065658,2026-04-11T09:17:25.813000,1775899045813,BTCUSDT,72739.8,0.002,BUY,False
3246065659,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72740.0,0.004,BUY,False
3246065660,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72740.1,0.003,BUY,False
3246065661,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72740.2,0.037,BUY,False
3246065662,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72740.3,0.001,BUY,False
3246065663,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72740.5,0.045,BUY,False
3246065664,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72740.7,0.001,BUY,False
3246065665,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72740.8,0.011,BUY,False
3246065666,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72740.9,0.001,BUY,False
3246065667,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72741.1,0.002,BUY,False
3246065668,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72741.2,0.001,BUY,False
3246065669,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72741.3,0.002,BUY,False
3246065670,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72741.4,0.003,BUY,False
3246065671,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72741.5,0.003,BUY,False
3246065672,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72741.6,0.004,BUY,False
3246065673,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72741.7,0.004,BUY,False
3246065674,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72742.0,0.003,BUY,False
3246065675,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72742.2,0.002,BUY,False
3246065676,2026-04-11T09:17:25.817000,1775899045817,BTCUSDT,72742.3,0.001,BUY,False
3246065677,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72742.1,0.001,BUY,False
3246065678,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72742.6,0.004,BUY,False
3246065679,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72742.9,0.004,BUY,False
3246065680,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72743.0,0.002,BUY,False
3246065681,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72743.1,0.001,BUY,False
3246065682,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72743.2,0.035,BUY,False
3246065683,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72743.3,0.003,BUY,False
3246065684,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72743.4,0.023,BUY,False
3246065685,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72743.6,0.001,BUY,False
3246065686,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72743.9,0.004,BUY,False
3246065687,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72744.0,0.002,BUY,False
3246065688,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72744.2,0.005,BUY,False
3246065689,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72744.3,0.004,BUY,False
3246065690,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72744.4,0.004,BUY,False
3246065691,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72744.5,0.004,BUY,False
3246065692,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72744.7,0.001,BUY,False
3246065693,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72745.0,0.002,BUY,False
3246065694,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72745.1,0.003,BUY,False
3246065695,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72745.2,0.01,BUY,False
3246065696,2026-04-11T09:17:25.825000,1775899045825,BTCUSDT,72745.3,0.005,BUY,False
3246065697,2026-04-11T09:17:25.864000,1775899045864,BTCUSDT,72745.4,0.263,BUY,False
3246065698,2026-04-11T09:17:25.950000,1775899045950,BTCUSDT,72745.5,0.004,BUY,False
3246065699,2026-04-11T09:17:25.950000,1775899045950,BTCUSDT,72745.6,0.002,BUY,False
3246065700,2026-04-11T09:17:25.950000,1775899045950,BTCUSDT,72745.8,0.002,BUY,False
3246065701,2026-04-11T09:17:25.975000,1775899045975,BTCUSDT,72746.1,0.002,BUY,False
3246065702,2026-04-11T09:17:25.979000,1775899045979,BTCUSDT,72746.4,0.005,BUY,False
3246065703,2026-04-11T09:17:25.979000,1775899045979,BTCUSDT,72746.8,0.002,BUY,False
3246065704,2026-04-11T09:17:25.979000,1775899045979,BTCUSDT,72747.0,0.003,BUY,False
3246065705,2026-04-11T09:17:25.979000,1775899045979,BTCUSDT,72747.1,0.003,BUY,False
3246065706,2026-04-11T09:17:25.979000,1775899045979,BTCUSDT,72747.2,0.001,BUY,False
3246065707,2026-04-11T09:17:25.979000,1775899045979,BTCUSDT,72747.3,0.002,BUY,False
3246065708,2026-04-11T09:17:26.005000,1775899046005,BTCUSDT,72747.4,0.618,BUY,False
3246065709,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72747.8,0.002,BUY,False
3246065710,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72748.0,0.002,BUY,False
3246065711,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72748.1,0.002,BUY,False
3246065712,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72748.4,0.01,BUY,False
3246065713,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72748.5,0.002,BUY,False
3246065714,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72748.6,0.003,BUY,False
3246065715,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72748.8,0.006,BUY,False
3246065716,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72748.9,0.045,BUY,False
3246065717,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72749.0,0.002,BUY,False
3246065718,2026-04-11T09:17:26.012000,1775899046012,BTCUSDT,72749.1,0.01,BUY,False
3246065719,2026-04-11T09:17:26.013000,1775899046013,BTCUSDT,72749.2,0.001,BUY,False
3246065720,2026-04-11T09:17:26.013000,1775899046013,BTCUSDT,72749.3,0.006,BUY,False
3246065721,2026-04-11T09:17:26.013000,1775899046013,BTCUSDT,72749.4,0.001,BUY,False
3246065722,2026-04-11T09:17:26.013000,1775899046013,BTCUSDT,72749.6,0.001,BUY,False
3246065723,2026-04-11T09:17:26.013000,1775899046013,BTCUSDT,72749.8,0.003,BUY,False
3246065724,2026-04-11T09:17:26.013000,1775899046013,BTCUSDT,72750.0,0.007,BUY,False
3246065725,2026-04-11T09:17:26.013000,1775899046013,BTCUSDT,72750.1,0.003,BUY,False
3246065726,2026-04-11T09:17:26.027000,1775899046027,BTCUSDT,72750.2,0.039,BUY,False
3246065727,2026-04-11T09:17:26.027000,1775899046027,BTCUSDT,72750.4,0.002,BUY,False
3246065728,2026-04-11T09:17:26.027000,1775899046027,BTCUSDT,72750.6,0.002,BUY,False
3246065729,2026-04-11T09:17:26.027000,1775899046027,BTCUSDT,72750.7,0.003,BUY,False
3246065730,2026-04-11T09:17:26.028000,1775899046028,BTCUSDT,72750.9,0.003,BUY,False
3246065731,2026-04-11T09:17:26.028000,1775899046028,BTCUSDT,72751.0,0.003,BUY,False
3246065732,2026-04-11T09:17:26.028000,1775899046028,BTCUSDT,72751.1,0.001,BUY,False
3246065733,2026-04-11T09:17:26.028000,1775899046028,BTCUSDT,72751.2,0.001,BUY,False
3246065734,2026-04-11T09:17:26.102000,1775899046102,BTCUSDT,72751.3,0.223,BUY,False
3246065735,2026-04-11T09:17:26.254000,1775899046254,BTCUSDT,72751.3,0.099,BUY,False
3246065736,2026-04-11T09:17:26.428000,1775899046428,BTCUSDT,72751.3,0.457,BUY,False
3246065737,2026-04-11T09:17:26.546000,1775899046546,BTCUSDT,72751.3,0.004,BUY,False
3246065738,2026-04-11T09:17:26.674000,1775899046674,BTCUSDT,72751.3,0.225,BUY,False
3246065739,2026-04-11T09:17:26.710000,1775899046710,BTCUSDT,72751.2,0.033,SELL,True
3246065740,2026-04-11T09:17:26.750000,1775899046750,BTCUSDT,72751.3,0.1,BUY,False
3246065741,2026-04-11T09:17:27.098000,1775899047098,BTCUSDT,72751.3,0.28,BUY,False
3246065742,2026-04-11T09:17:27.406000,1775899047406,BTCUSDT,72751.2,0.05,SELL,True
3246065743,2026-04-11T09:17:27.677000,1775899047677,BTCUSDT,72751.3,0.346,BUY,False
3246065744,2026-04-11T09:17:28.028000,1775899048028,BTCUSDT,72751.2,0.054,SELL,True
3246065745,2026-04-11T09:17:28.071000,1775899048071,BTCUSDT,72751.3,0.025,BUY,False
3246065746,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72751.2,0.794,SELL,True
3246065747,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72751.1,0.004,SELL,True
3246065748,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72750.7,0.002,SELL,True
3246065749,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72750.6,0.002,SELL,True
3246065750,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72750.4,0.002,SELL,True
3246065751,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72750.2,0.001,SELL,True
3246065752,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72750.1,0.005,SELL,True
3246065753,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72750.0,0.001,SELL,True
3246065754,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72749.9,0.002,SELL,True
3246065755,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72749.6,0.002,SELL,True
3246065756,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72749.5,0.002,SELL,True
3246065757,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72749.4,0.001,SELL,True
3246065758,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72749.1,0.003,SELL,True
3246065759,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72749.0,0.002,SELL,True
3246065760,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72748.9,0.026,SELL,True
3246065761,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72748.8,0.003,SELL,True
3246065762,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72748.7,0.008,SELL,True
3246065763,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72748.6,0.004,SELL,True
3246065764,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72748.5,0.002,SELL,True
3246065765,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72748.4,0.005,SELL,True
3246065766,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72748.3,0.003,SELL,True
3246065767,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72748.0,0.004,SELL,True
3246065768,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72747.8,0.001,SELL,True
3246065769,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72747.7,0.005,SELL,True
3246065770,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72747.6,0.138,SELL,True
3246065771,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72747.4,0.005,SELL,True
3246065772,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72747.3,0.004,SELL,True
3246065773,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72747.2,0.001,SELL,True
3246065774,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72747.0,0.003,SELL,True
3246065775,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72746.9,0.003,SELL,True
3246065776,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72746.8,0.095,SELL,True
3246065777,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72746.7,0.003,SELL,True
3246065778,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72746.6,0.001,SELL,True
3246065779,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72746.5,0.002,SELL,True
3246065780,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72746.4,0.754,SELL,True
3246065781,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72746.3,0.692,SELL,True
3246065782,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72746.2,0.001,SELL,True
3246065783,2026-04-11T09:17:28.318000,1775899048318,BTCUSDT,72746.1,0.024,SELL,True
3246065784,2026-04-11T09:17:28.418000,1775899048418,BTCUSDT,72746.2,0.012,BUY,False
3246065785,2026-04-11T09:17:28.568000,1775899048568,BTCUSDT,72746.1,0.045,SELL,True
3246065786,2026-04-11T09:17:28.625000,1775899048625,BTCUSDT,72746.0,0.018,SELL,True
3246065787,2026-04-11T09:17:28.625000,1775899048625,BTCUSDT,72745.3,0.157,SELL,True
3246065788,2026-04-11T09:17:28.677000,1775899048677,BTCUSDT,72745.3,0.076,BUY,False
3246065789,2026-04-11T09:17:28.806000,1775899048806,BTCUSDT,72745.3,0.002,BUY,False
3246065790,2026-04-11T09:17:29.012000,1775899049012,BTCUSDT,72745.3,0.066,BUY,False
3246065791,2026-04-11T09:17:29.117000,1775899049117,BTCUSDT,72745.3,0.002,BUY,False
3246065792,2026-04-11T09:17:29.409000,1775899049409,BTCUSDT,72745.2,0.009,SELL,True
3246065793,2026-04-11T09:17:29.713000,1775899049713,BTCUSDT,72745.3,0.563,BUY,False
3246065794,2026-04-11T09:17:29.796000,1775899049796,BTCUSDT,72745.2,0.036,SELL,True
3246065795,2026-04-11T09:17:29.985000,1775899049985,BTCUSDT,72745.3,1.607,BUY,False
3246065796,2026-04-11T09:17:30.234000,1775899050234,BTCUSDT,72745.3,0.002,BUY,False
3246065797,2026-04-11T09:17:30.302000,1775899050302,BTCUSDT,72745.2,0.004,SELL,True
3246065798,2026-04-11T09:17:30.520000,1775899050520,BTCUSDT,72745.2,0.143,SELL,True
3246065799,2026-04-11T09:17:30.790000,1775899050790,BTCUSDT,72745.2,0.019,SELL,True
3246065800,2026-04-11T09:17:30.815000,1775899050815,BTCUSDT,72745.3,0.01,BUY,False
3246065801,2026-04-11T09:17:30.965000,1775899050965,BTCUSDT,72745.3,0.786,BUY,False
3246065802,2026-04-11T09:17:31.397000,1775899051397,BTCUSDT,72745.3,0.096,BUY,False
3246065803,2026-04-11T09:17:31.578000,1775899051578,BTCUSDT,72745.3,0.018,BUY,False
3246065804,2026-04-11T09:17:31.683000,1775899051683,BTCUSDT,72745.3,0.089,BUY,False
3246065805,2026-04-11T09:17:31.990000,1775899051990,BTCUSDT,72745.3,0.002,BUY,False
3246065806,2026-04-11T09:17:32.091000,1775899052091,BTCUSDT,72745.3,2.136,BUY,False
3246065807,2026-04-11T09:17:32.181000,1775899052181,BTCUSDT,72745.4,0.007,BUY,False
3246065808,2026-04-11T09:17:32.181000,1775899052181,BTCUSDT,72745.5,0.002,BUY,False
3246065809,2026-04-11T09:17:32.181000,1775899052181,BTCUSDT,72745.6,0.002,BUY,False
3246065810,2026-04-11T09:17:32.181000,1775899052181,BTCUSDT,72746.2,0.694,BUY,False
3246065811,2026-04-11T09:17:32.421000,1775899052421,BTCUSDT,72746.2,0.124,BUY,False
3246065812,2026-04-11T09:17:33.019000,1775899053019,BTCUSDT,72746.1,0.004,SELL,True
3246065813,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72746.2,0.26,BUY,False
3246065814,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72746.5,0.002,BUY,False
3246065815,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72746.6,0.002,BUY,False
3246065816,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72746.7,0.005,BUY,False
3246065817,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72747.0,0.002,BUY,False
3246065818,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72747.2,0.001,BUY,False
3246065819,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72747.3,0.002,BUY,False
3246065820,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72747.8,0.002,BUY,False
3246065821,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72748.0,0.004,BUY,False
3246065822,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72748.1,0.002,BUY,False
3246065823,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72748.3,0.002,BUY,False
3246065824,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72748.4,0.001,BUY,False
3246065825,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72748.6,0.008,BUY,False
3246065826,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72748.7,0.009,BUY,False
3246065827,2026-04-11T09:17:33.025000,1775899053025,BTCUSDT,72748.8,0.008,BUY,False
3246065828,2026-04-11T09:17:33.064000,1775899053064,BTCUSDT,72749.1,0.183,BUY,False
3246065829,2026-04-11T09:17:33.439000,1775899053439,BTCUSDT,72749.0,0.006,SELL,True
3246065830,2026-04-11T09:17:33.456000,1775899053456,BTCUSDT,72749.1,0.074,BUY,False
3246065831,2026-04-11T09:17:33.456000,1775899053456,BTCUSDT,72749.2,0.002,BUY,False
3246065832,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72749.3,0.603,BUY,False
3246065833,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72749.4,0.004,BUY,False
3246065834,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72749.7,0.002,BUY,False
3246065835,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72749.8,0.002,BUY,False
3246065836,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72750.0,0.002,BUY,False
3246065837,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72750.3,0.003,BUY,False
3246065838,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72750.4,0.003,BUY,False
3246065839,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72750.5,0.002,BUY,False
3246065840,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72750.6,0.002,BUY,False
3246065841,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72750.7,0.001,BUY,False
3246065842,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72750.8,0.003,BUY,False
3246065843,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72751.1,0.001,BUY,False
3246065844,2026-04-11T09:17:33.541000,1775899053541,BTCUSDT,72751.2,0.002,BUY,False
3246065845,2026-04-11T09:17:33.588000,1775899053588,BTCUSDT,72751.3,0.587,BUY,False
3246065846,2026-04-11T09:17:33.762000,1775899053762,BTCUSDT,72751.3,1.203,BUY,False
3246065847,2026-04-11T09:17:33.772000,1775899053772,BTCUSDT,72751.4,0.002,BUY,False
3246065848,2026-04-11T09:17:33.781000,1775899053781,BTCUSDT,72751.6,0.002,BUY,False
3246065849,2026-04-11T09:17:33.781000,1775899053781,BTCUSDT,72751.7,0.006,BUY,False
3246065850,2026-04-11T09:17:33.781000,1775899053781,BTCUSDT,72751.8,0.002,BUY,False
3246065851,2026-04-11T09:17:33.781000,1775899053781,BTCUSDT,72751.9,0.014,BUY,False
3246065852,2026-04-11T09:17:33.781000,1775899053781,BTCUSDT,72752.2,0.001,BUY,False
3246065853,2026-04-11T09:17:33.781000,1775899053781,BTCUSDT,72752.4,0.002,BUY,False
3246065854,2026-04-11T09:17:33.789000,1775899053789,BTCUSDT,72752.6,0.008,BUY,False
3246065855,2026-04-11T09:17:33.789000,1775899053789,BTCUSDT,72752.7,0.002,BUY,False
3246065856,2026-04-11T09:17:33.789000,1775899053789,BTCUSDT,72752.8,0.002,BUY,False
3246065857,2026-04-11T09:17:33.789000,1775899053789,BTCUSDT,72752.9,0.003,BUY,False
3246065858,2026-04-11T09:17:33.880000,1775899053880,BTCUSDT,72753.0,0.04,BUY,False
3246065859,2026-04-11T09:17:34.023000,1775899054023,BTCUSDT,72753.0,0.011,BUY,False
3246065860,2026-04-11T09:17:34.446000,1775899054446,BTCUSDT,72753.0,0.003,BUY,False
3246065861,2026-04-11T09:17:34.616000,1775899054616,BTCUSDT,72752.9,0.015,SELL,True
3246065862,2026-04-11T09:17:34.696000,1775899054696,BTCUSDT,72753.0,0.387,BUY,False
3246065863,2026-04-11T09:17:35.014000,1775899055014,BTCUSDT,72753.0,0.037,BUY,False
3246065864,2026-04-11T09:17:35.268000,1775899055268,BTCUSDT,72753.0,0.213,BUY,False
3246065865,2026-04-11T09:17:35.446000,1775899055446,BTCUSDT,72752.9,0.046,SELL,True
3246065866,2026-04-11T09:17:35.486000,1775899055486,BTCUSDT,72753.0,0.022,BUY,False
3246065867,2026-04-11T09:17:35.819000,1775899055819,BTCUSDT,72752.9,0.082,SELL,True
3246065868,2026-04-11T09:17:35.957000,1775899055957,BTCUSDT,72753.0,0.128,BUY,False
3246065869,2026-04-11T09:17:36.050000,1775899056050,BTCUSDT,72752.9,0.219,SELL,True
3246065870,2026-04-11T09:17:36.315000,1775899056315,BTCUSDT,72752.9,0.016,SELL,True
3246065871,2026-04-11T09:17:36.424000,1775899056424,BTCUSDT,72752.9,0.022,SELL,True
3246065872,2026-04-11T09:17:36.491000,1775899056491,BTCUSDT,72753.0,0.075,BUY,False
3246065873,2026-04-11T09:17:36.733000,1775899056733,BTCUSDT,72752.9,0.049,SELL,True
3246065874,2026-04-11T09:17:36.894000,1775899056894,BTCUSDT,72753.0,0.013,BUY,False
3246065875,2026-04-11T09:17:37.100000,1775899057100,BTCUSDT,72752.9,0.068,SELL,True
3246065876,2026-04-11T09:17:37.168000,1775899057168,BTCUSDT,72753.0,0.004,BUY,False
3246065877,2026-04-11T09:17:37.297000,1775899057297,BTCUSDT,72753.0,0.025,BUY,False
3246065878,2026-04-11T09:17:37.731000,1775899057731,BTCUSDT,72753.0,0.072,BUY,False
3246065879,2026-04-11T09:17:37.845000,1775899057845,BTCUSDT,72752.9,0.006,SELL,True
3246065880,2026-04-11T09:17:38.437000,1775899058437,BTCUSDT,72752.9,0.041,SELL,True
3246065881,2026-04-11T09:17:38.459000,1775899058459,BTCUSDT,72753.0,0.002,BUY,False
3246065882,2026-04-11T09:17:38.771000,1775899058771,BTCUSDT,72753.0,0.013,BUY,False
3246065883,2026-04-11T09:17:38.901000,1775899058901,BTCUSDT,72753.0,0.068,BUY,False
3246065884,2026-04-11T09:17:38.910000,1775899058910,BTCUSDT,72752.9,0.218,SELL,True
3246065885,2026-04-11T09:17:38.956000,1775899058956,BTCUSDT,72753.0,0.008,BUY,False
3246065886,2026-04-11T09:17:39.054000,1775899059054,BTCUSDT,72752.9,0.659,SELL,True
3246065887,2026-04-11T09:17:39.054000,1775899059054,BTCUSDT,72752.8,0.004,SELL,True
3246065888,2026-04-11T09:17:39.054000,1775899059054,BTCUSDT,72752.5,0.002,SELL,True
3246065889,2026-04-11T09:17:39.054000,1775899059054,BTCUSDT,72752.4,0.002,SELL,True
3246065890,2026-04-11T09:17:39.054000,1775899059054,BTCUSDT,72752.0,0.001,SELL,True
3246065891,2026-04-11T09:17:39.054000,1775899059054,BTCUSDT,72751.8,0.002,SELL,True
3246065892,2026-04-11T09:17:39.054000,1775899059054,BTCUSDT,72751.7,0.001,SELL,True
3246065893,2026-04-11T09:17:39.054000,1775899059054,BTCUSDT,72751.5,0.128,SELL,True
3246065894,2026-04-11T09:17:39.054000,1775899059054,BTCUSDT,72751.2,0.026,SELL,True
3246065895,2026-04-11T09:17:39.081000,1775899059081,BTCUSDT,72751.3,0.06,BUY,False
