agg_trade_id,timestamp_utc,timestamp_ms,symbol,price,quantity,side,is_buyer_maker
3246151855,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72539.9,1.07,BUY,False
3246151856,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.0,0.083,BUY,False
3246151857,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.1,2.302,BUY,False
3246151858,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.2,0.009,BUY,False
3246151859,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.3,0.111,BUY,False
3246151860,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.4,0.004,BUY,False
3246151861,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.5,0.012,BUY,False
3246151862,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.6,0.04,BUY,False
3246151863,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.7,0.006,BUY,False
3246151864,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.8,0.001,BUY,False
3246151865,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72540.9,0.008,BUY,False
3246151866,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72541.0,0.007,BUY,False
3246151867,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72541.1,0.114,BUY,False
3246151868,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72541.2,0.001,BUY,False
3246151869,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72541.3,0.003,BUY,False
3246151870,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72541.6,0.003,BUY,False
3246151871,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72541.7,0.001,BUY,False
3246151872,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72541.8,0.13,BUY,False
3246151873,2026-04-11T13:12:08.061000,1775913128061,BTCUSDT,72541.9,0.115,BUY,False
3246151874,2026-04-11T13:12:08.062000,1775913128062,BTCUSDT,72542.1,0.035,BUY,False
