agg_trade_id,timestamp_utc,timestamp_ms,symbol,price,quantity,side,is_buyer_maker
2907605913,2026-04-11T13:11:58.783000,1775913118783,ETHUSDT,2233.88,1.401,BUY,False
2907605914,2026-04-11T13:11:58.783000,1775913118783,ETHUSDT,2233.89,0.01,BUY,False
2907605915,2026-04-11T13:11:58.783000,1775913118783,ETHUSDT,2233.9,1.414,BUY,False
2907605916,2026-04-11T13:11:58.784000,1775913118784,ETHUSDT,2233.91,0.01,BUY,False
2907605917,2026-04-11T13:11:58.784000,1775913118784,ETHUSDT,2233.92,0.031,BUY,False
2907605918,2026-04-11T13:11:58.784000,1775913118784,ETHUSDT,2233.93,0.001,BUY,False
2907605919,2026-04-11T13:11:58.784000,1775913118784,ETHUSDT,2233.94,4.019,BUY,False
2907605920,2026-04-11T13:11:58.784000,1775913118784,ETHUSDT,2233.95,0.229,BUY,False
2907605921,2026-04-11T13:11:58.784000,1775913118784,ETHUSDT,2233.96,0.582,BUY,False
2907605922,2026-04-11T13:11:58.784000,1775913118784,ETHUSDT,2233.97,1.653,BUY,False
2907605923,2026-04-11T13:11:58.999000,1775913118999,ETHUSDT,2233.96,0.223,SELL,True
2907605924,2026-04-11T13:11:59.085000,1775913119085,ETHUSDT,2233.97,3.356,BUY,False
2907605925,2026-04-11T13:11:59.107000,1775913119107,ETHUSDT,2233.96,1.502,SELL,True
2907605926,2026-04-11T13:11:59.162000,1775913119162,ETHUSDT,2233.97,1.343,BUY,False
2907605927,2026-04-11T13:11:59.200000,1775913119200,ETHUSDT,2233.96,0.644,SELL,True
2907605928,2026-04-11T13:11:59.223000,1775913119223,ETHUSDT,2233.97,22.424,BUY,False
2907605929,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.96,1.324,SELL,True
2907605930,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.95,0.036,SELL,True
2907605931,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.94,0.031,SELL,True
2907605932,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.93,0.018,SELL,True
2907605933,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.92,0.001,SELL,True
2907605934,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.91,0.021,SELL,True
2907605935,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.9,0.01,SELL,True
2907605936,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.89,0.131,SELL,True
2907605937,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.88,0.029,SELL,True
2907605938,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.87,0.011,SELL,True
2907605939,2026-04-11T13:11:59.240000,1775913119240,ETHUSDT,2233.86,0.02,SELL,True
2907605940,2026-04-11T13:11:59.356000,1775913119356,ETHUSDT,2233.86,0.05,BUY,False
2907605941,2026-04-11T13:11:59.558000,1775913119558,ETHUSDT,2233.86,1.0,BUY,False
2907605942,2026-04-11T13:11:59.582000,1775913119582,ETHUSDT,2233.85,6.586,SELL,True
2907605943,2026-04-11T13:11:59.685000,1775913119685,ETHUSDT,2233.86,19.162,BUY,False
2907605944,2026-04-11T13:11:59.796000,1775913119796,ETHUSDT,2233.85,0.264,SELL,True
2907605945,2026-04-11T13:11:59.841000,1775913119841,ETHUSDT,2233.86,0.043,BUY,False
2907605946,2026-04-11T13:11:59.949000,1775913119949,ETHUSDT,2233.85,0.1,SELL,True
2907605947,2026-04-11T13:12:00.073000,1775913120073,ETHUSDT,2233.86,6.252,BUY,False
2907605948,2026-04-11T13:12:00.193000,1775913120193,ETHUSDT,2233.86,0.696,BUY,False
2907605949,2026-04-11T13:12:00.261000,1775913120261,ETHUSDT,2233.85,0.435,SELL,True
2907605950,2026-04-11T13:12:00.261000,1775913120261,ETHUSDT,2233.84,0.048,SELL,True
2907605951,2026-04-11T13:12:00.261000,1775913120261,ETHUSDT,2233.84,5.0,BUY,False
2907605952,2026-04-11T13:12:00.266000,1775913120266,ETHUSDT,2233.82,0.044,SELL,True
2907605953,2026-04-11T13:12:00.291000,1775913120291,ETHUSDT,2233.83,3.853,BUY,False
